   0.06749856   0.02718794
   0.02640459   0.06800883
  -0.00204406   0.13618060
  -0.03049270   0.20435236
  -0.05894134   0.27252412
  -0.08738999   0.34069589
  -0.11583863   0.40886765
  -0.14428727   0.47703941
  -0.17273592   0.54521118
  -0.19914050   0.60220234
  -0.23319186   0.65903058
  -0.26724322   0.71585882
  -0.30129457   0.77268705
  -0.36379457   0.77268705
  -0.41772836   0.78614788
  -0.47166214   0.79960870
  -0.52559593   0.81306953
  -0.57952971   0.82653035
  -0.62214728   0.86989776
  -0.66476486   0.91326518
  -0.70738243   0.95663259
  -0.75000000   1.00000000
  -1.00000000  -0.87500000
  -0.95765261  -0.89469421
  -0.91530522  -0.85188842
  -0.87295783  -0.80908263
  -0.83061044  -0.76627684
  -0.78826305  -0.72347105
  -0.74591566  -0.68066526
  -0.70356828  -0.63785947
  -0.64778784  -0.60332944
  -0.59391865  -0.58983772
  -0.54004945  -0.57634599
  -0.48618026  -0.56285427
  -0.43231106  -0.54936254
  -0.37844187  -0.53587082
  -0.32457267  -0.52237909
  -0.27070348  -0.50888737
  -0.20148391  -0.48091739
  -0.14599876  -0.48076248
  -0.09051361  -0.48060757
  -0.06173020  -0.41190509
  -0.03294678  -0.34320260
  -0.00416337  -0.27450012
   0.02462005  -0.20579763
   0.05340346  -0.13709515
   0.09411289  -0.09655093
   0.13490972  -0.00081541
   0.13482231  -0.05600670
   0.09390315   0.09519677
   0.13499712   0.05437588
   0.05280917   0.13601766
   0.02436053   0.20418943
  -0.00408812   0.27236119
  -0.03253676   0.34053296
  -0.06098540   0.40870472
  -0.08943405   0.47687648
  -0.11788269   0.54504825
  -0.14428727   0.60203941
  -0.17069186   0.65903058
  -0.20474322   0.71585882
  -0.23879457   0.77268705
  -0.27284593   0.82951529
  -0.33534593   0.82951529
  -0.39784593   0.82951529
  -0.45177971   0.84297611
  -0.50571350   0.85643694
  -0.55964728   0.86989776
  -0.60226486   0.91326518
  -0.64488243   0.95663259
  -0.68750000   1.00000000
  -1.00000000  -0.93750000
  -0.95765261  -0.95719421
  -0.91530522  -0.91438842
  -0.87295783  -0.87158263
  -0.83061044  -0.82877684
  -0.78826305  -0.78597105
  -0.74591566  -0.74316526
  -0.70356828  -0.70035947
  -0.66122089  -0.65755367
  -0.60735169  -0.64406195
  -0.55348250  -0.63057023
  -0.49961330  -0.61707850
  -0.44574411  -0.60358678
  -0.39187491  -0.59009505
  -0.33800572  -0.57660333
  -0.28413652  -0.56311160
  -0.23026733  -0.54961988
  -0.17478218  -0.54946497
  -0.11929703  -0.54931006
  -0.06381188  -0.54915515
  -0.03502847  -0.48045266
  -0.00624505  -0.41175018
   0.02253837  -0.34304769
   0.05132178  -0.27434521
   0.08010520  -0.20564272
   0.12081462  -0.16509850
   0.16152404  -0.12455428
   0.20232087  -0.02881877
   0.20240828   0.02637252
   0.20223347  -0.08401006
   0.16140171   0.12238471
   0.12030773   0.16320560
   0.20249568   0.08156381
   0.07921376   0.20402650
   0.05076511   0.27219826
   0.02231647   0.34037002
  -0.00613217   0.40854179
  -0.03458082   0.47671355
  -0.06302946   0.54488531
  -0.08943405   0.60187648
  -0.11583863   0.65886765
  -0.14224322   0.71585882
  -0.17629457   0.77268705
  -0.21034593   0.82951529
  -0.24439729   0.88634353
  -0.30689729   0.88634353
  -0.36939729   0.88634353
  -0.43189729   0.88634353
  -0.48583107   0.89980435
  -0.53976486   0.91326518
  -0.58238243   0.95663259
  -0.62500000   1.00000000
  -1.00000000  -1.00000000
  -0.93750000  -1.00000000
  -0.89515261  -0.95719421
  -0.85280522  -0.91438842
  -0.81045783  -0.87158263
  -0.76811044  -0.82877684
  -0.72576305  -0.78597105
  -0.68341566  -0.74316526
  -0.64106828  -0.70035947
  -0.58719908  -0.68686774
  -0.53332989  -0.67337602
  -0.47946069  -0.65988429
  -0.42559150  -0.64639257
  -0.37172230  -0.63290084
  -0.31785310  -0.61940912
  -0.26398391  -0.60591739
  -0.20148391  -0.60591739
  -0.14599876  -0.60576248
  -0.09051361  -0.60560757
  -0.03502847  -0.60545266
  -0.00832673  -0.54900024
   0.02045668  -0.48029775
   0.04924010  -0.41159527
   0.07802351  -0.34289278
   0.10680693  -0.27419030
   0.14751635  -0.23364608
   0.18822578  -0.19310185
   0.22893520  -0.15255763
   0.26973203  -0.05682212
   0.26981943  -0.00163083
   0.26990684   0.05356046
   0.26964462  -0.11201341
   0.22890027   0.14957265
